,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
14289,2,0,1,1,Not Selected,0,Room_Type 1,238,2018,12,31,Online,0,0,0,78.3,0,Canceled
14290,2,0,0,3,Meal Plan 1,0,Room_Type 4,40,2018,5,17,Online,0,0,0,140.4,0,Not_Canceled
14291,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,16,Online,0,0,0,69.99,0,Not_Canceled
14292,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,2,27,Online,0,0,0,93.0,1,Not_Canceled
14293,2,0,2,0,Not Selected,0,Room_Type 1,10,2018,1,17,Online,0,0,0,75.0,1,Not_Canceled
14294,2,1,1,1,Meal Plan 1,0,Room_Type 1,6,2018,8,8,Online,0,0,0,171.0,1,Not_Canceled
14295,2,0,1,3,Meal Plan 1,0,Room_Type 1,34,2018,3,24,Online,0,0,0,124.65,0,Canceled
14296,2,0,0,2,Meal Plan 1,0,Room_Type 4,145,2018,8,17,Online,0,0,0,123.3,2,Not_Canceled
14297,2,0,2,1,Meal Plan 1,0,Room_Type 1,41,2018,8,28,Offline,0,0,0,76.5,0,Not_Canceled
14298,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0,Canceled
14299,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,2,2,Offline,0,0,0,64.0,0,Not_Canceled
14300,2,0,1,2,Not Selected,0,Room_Type 1,5,2018,8,26,Online,0,0,0,96.76,1,Not_Canceled
14301,3,0,0,2,Meal Plan 1,0,Room_Type 4,16,2018,7,1,Online,0,0,0,187.0,3,Not_Canceled
14302,1,0,1,1,Meal Plan 1,0,Room_Type 1,10,2018,7,4,Corporate,1,1,15,65.0,1,Not_Canceled
14303,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled
14304,2,0,1,3,Meal Plan 2,0,Room_Type 1,13,2018,2,29,Online,0,0,0,114.55,0,Not_Canceled
14305,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,9,1,Online,0,0,0,131.0,2,Not_Canceled
14306,2,0,0,5,Meal Plan 1,0,Room_Type 4,48,2018,5,10,Online,0,0,0,140.4,1,Not_Canceled
14307,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
14308,2,0,1,2,Meal Plan 1,0,Room_Type 1,224,2017,10,2,Offline,0,0,0,65.0,0,Not_Canceled
14309,2,0,2,9,Meal Plan 1,0,Room_Type 1,9,2018,1,20,Online,0,0,0,88.27,0,Not_Canceled
14310,3,0,2,2,Meal Plan 1,0,Room_Type 4,117,2018,10,28,Online,0,0,0,123.3,2,Not_Canceled
14311,2,0,2,1,Meal Plan 1,0,Room_Type 1,149,2018,6,25,Offline,0,0,0,80.75,1,Not_Canceled
14312,1,0,2,0,Meal Plan 1,0,Room_Type 1,0,2018,9,18,Complementary,0,0,0,0.0,0,Not_Canceled
14313,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled
14314,2,0,1,1,Meal Plan 1,0,Room_Type 1,77,2018,4,25,Online,0,0,0,96.3,1,Not_Canceled
14315,2,0,1,0,Meal Plan 1,0,Room_Type 1,25,2018,4,11,Online,0,0,0,101.0,1,Not_Canceled
14316,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2017,9,11,Online,0,0,0,116.75,1,Canceled
14317,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70.0,0,Canceled
14318,2,0,0,1,Not Selected,1,Room_Type 1,8,2018,9,9,Online,0,0,0,158.0,2,Not_Canceled
14319,1,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,108.0,0,Not_Canceled
14320,2,1,0,3,Meal Plan 1,0,Room_Type 1,51,2018,12,6,Online,0,0,0,109.8,2,Not_Canceled
14321,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75.0,0,Not_Canceled
14322,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72.0,0,Not_Canceled
14323,2,1,2,0,Meal Plan 1,0,Room_Type 4,6,2018,8,28,Offline,0,0,0,120.5,0,Not_Canceled
14324,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,3,29,Corporate,1,3,2,40.0,1,Not_Canceled
14325,2,0,2,5,Meal Plan 1,0,Room_Type 4,76,2018,7,1,Offline,0,0,0,82.45,0,Not_Canceled
14326,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,1,Online,0,0,0,126.0,2,Not_Canceled
14327,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled
14328,2,0,2,3,Meal Plan 1,0,Room_Type 1,114,2018,4,3,Offline,0,0,0,80.75,0,Not_Canceled
14329,2,0,2,5,Meal Plan 1,0,Room_Type 1,205,2018,6,20,Offline,0,0,0,80.24,0,Canceled
14330,2,0,2,2,Meal Plan 1,0,Room_Type 1,4,2018,7,16,Offline,0,0,0,72.25,0,Canceled
14331,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled
14332,2,0,1,3,Not Selected,0,Room_Type 1,127,2018,5,9,Online,0,0,0,89.25,1,Canceled
14333,2,0,0,1,Meal Plan 1,0,Room_Type 4,58,2018,7,8,Offline,0,0,0,87.3,0,Not_Canceled
14334,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,Canceled
14335,3,0,0,1,Meal Plan 1,0,Room_Type 4,157,2018,10,7,Offline,0,0,0,133.6,0,Canceled
14336,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,1,14,Offline,0,0,0,52.0,1,Not_Canceled
14337,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,18,Corporate,0,0,0,163.18,0,Canceled
14338,1,0,0,2,Meal Plan 1,0,Room_Type 4,8,2018,10,28,Aviation,0,0,0,110.0,0,Not_Canceled
14339,1,0,2,1,Not Selected,0,Room_Type 1,9,2017,11,1,Online,0,0,0,75.0,1,Not_Canceled
14340,2,0,2,1,Meal Plan 1,0,Room_Type 2,2,2018,1,23,Online,0,0,0,78.52,0,Not_Canceled
14341,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90.0,0,Canceled
14342,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled
14343,2,0,0,1,Meal Plan 1,0,Room_Type 2,47,2018,2,20,Online,0,0,0,69.53,0,Not_Canceled
14344,3,0,2,1,Meal Plan 1,0,Room_Type 1,58,2018,4,3,Offline,0,0,0,105.0,1,Not_Canceled
14345,2,0,1,3,Meal Plan 1,0,Room_Type 6,5,2017,8,31,Online,0,0,0,155.25,1,Not_Canceled
14346,1,0,0,2,Not Selected,0,Room_Type 1,33,2018,5,3,Online,0,0,0,111.6,1,Not_Canceled
14347,2,0,1,2,Not Selected,0,Room_Type 1,151,2018,8,5,Online,0,0,0,100.5,1,Canceled
14348,2,0,1,2,Meal Plan 1,1,Room_Type 4,62,2018,9,5,Online,0,0,0,124.5,2,Not_Canceled
14349,2,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,8,11,Online,0,0,0,185.0,2,Not_Canceled
14350,2,0,2,1,Meal Plan 1,0,Room_Type 1,24,2018,10,9,Offline,0,0,0,95.0,1,Not_Canceled
14351,2,1,0,2,Meal Plan 1,0,Room_Type 1,141,2018,9,23,Online,0,0,0,147.6,1,Not_Canceled
14352,1,0,0,2,Meal Plan 2,0,Room_Type 1,8,2017,8,14,Offline,0,0,0,87.0,0,Not_Canceled
14353,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled
14354,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,2018,5,2,Offline,0,0,0,92.7,0,Not_Canceled
14355,2,0,1,3,Meal Plan 1,0,Room_Type 1,4,2018,11,21,Online,0,0,0,87.78,0,Not_Canceled
14356,2,0,0,4,Meal Plan 1,0,Room_Type 6,2,2018,6,29,Online,0,0,0,214.0,0,Canceled
14357,2,0,2,4,Meal Plan 2,0,Room_Type 4,8,2018,6,30,Online,0,0,0,204.0,1,Not_Canceled
14358,2,0,1,3,Meal Plan 1,0,Room_Type 1,226,2018,9,1,Offline,0,0,0,80.75,1,Not_Canceled
14359,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
14360,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
14361,3,0,0,4,Meal Plan 1,0,Room_Type 4,100,2018,8,24,Online,0,0,0,150.3,0,Canceled
14362,2,0,1,1,Not Selected,0,Room_Type 1,33,2018,5,9,Online,0,0,0,104.49,0,Canceled
14363,1,0,0,3,Meal Plan 1,0,Room_Type 1,14,2017,9,15,Online,0,0,0,114.0,1,Not_Canceled
14364,1,0,0,2,Meal Plan 2,0,Room_Type 1,286,2018,9,16,Offline,0,0,0,91.0,0,Not_Canceled
14365,2,0,1,2,Meal Plan 1,0,Room_Type 1,135,2017,9,14,Offline,0,0,0,90.0,0,Canceled
14366,2,0,0,3,Meal Plan 1,0,Room_Type 4,40,2018,5,17,Online,0,0,0,140.4,0,Not_Canceled
14367,2,0,2,4,Meal Plan 1,0,Room_Type 1,6,2017,9,10,Online,0,0,0,134.83,1,Not_Canceled
14368,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,5,27,Offline,0,0,0,73.0,0,Not_Canceled
14369,2,0,0,3,Meal Plan 1,0,Room_Type 4,72,2018,4,14,Online,0,0,0,118.8,0,Canceled
14370,2,0,1,4,Meal Plan 1,0,Room_Type 4,20,2018,12,21,Online,0,0,0,96.9,2,Not_Canceled
14371,1,0,1,0,Meal Plan 1,0,Room_Type 1,8,2018,11,21,Online,0,0,0,103.0,2,Not_Canceled
14372,2,0,2,4,Meal Plan 1,0,Room_Type 1,69,2017,9,4,Online,0,0,0,97.33,1,Canceled
14373,2,0,1,1,Not Selected,0,Room_Type 1,91,2018,4,9,Online,0,0,0,58.9,1,Not_Canceled
14374,3,0,2,6,Meal Plan 1,0,Room_Type 4,121,2018,7,19,Online,0,0,0,132.18,2,Not_Canceled
14375,2,0,0,1,Not Selected,0,Room_Type 1,119,2018,6,28,Online,0,0,0,85.5,0,Canceled
14376,2,0,0,0,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Online,0,0,0,0.0,0,Canceled
14377,1,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,11,4,Online,0,0,0,90.0,2,Not_Canceled
14378,1,0,1,0,Meal Plan 1,0,Room_Type 1,92,2018,8,22,Online,0,0,0,112.5,2,Not_Canceled
14379,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2017,11,2,Corporate,0,0,0,65.0,0,Not_Canceled
14380,2,0,2,1,Meal Plan 2,0,Room_Type 4,18,2018,9,11,Online,0,0,0,137.57,1,Not_Canceled
14381,2,0,0,3,Meal Plan 1,0,Room_Type 2,179,2018,8,25,Online,0,0,0,88.76,0,Canceled
14382,2,0,1,2,Meal Plan 1,0,Room_Type 1,42,2018,3,21,Offline,0,0,0,63.0,0,Canceled
14383,2,1,2,8,Meal Plan 1,0,Room_Type 7,45,2018,3,15,Online,0,0,0,217.75,3,Not_Canceled
14384,2,0,1,2,Meal Plan 1,0,Room_Type 1,93,2018,8,12,Online,0,0,0,117.9,2,Canceled
14385,2,0,0,2,Meal Plan 1,1,Room_Type 1,266,2018,12,30,Online,0,0,0,96.3,1,Not_Canceled
14386,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,3,14,Corporate,1,0,12,65.0,1,Not_Canceled
14387,2,0,0,4,Meal Plan 2,0,Room_Type 1,91,2018,5,4,Offline,0,0,0,105.0,0,Not_Canceled
14388,1,0,2,1,Meal Plan 2,0,Room_Type 1,3,2017,8,22,Offline,0,0,0,36.25,0,Not_Canceled
14389,2,0,0,1,Meal Plan 1,1,Room_Type 1,15,2018,9,20,Online,0,0,0,148.0,1,Not_Canceled
14390,2,0,1,0,Meal Plan 1,0,Room_Type 1,1,2018,6,13,Online,0,0,0,99.0,1,Not_Canceled
14391,2,0,0,3,Meal Plan 1,0,Room_Type 4,143,2018,7,19,Online,0,0,0,121.8,0,Canceled
14392,1,0,1,3,Meal Plan 1,0,Room_Type 4,83,2018,10,6,Online,0,0,0,132.3,0,Canceled
14393,2,0,2,3,Meal Plan 1,0,Room_Type 4,61,2018,9,11,Online,0,0,0,149.4,1,Not_Canceled
14394,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2017,9,17,Online,0,0,0,114.5,2,Not_Canceled
14395,2,0,2,1,Meal Plan 1,0,Room_Type 2,158,2018,4,16,Online,0,0,0,69.92,1,Not_Canceled
14396,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2017,10,4,Online,0,0,0,0.0,1,Not_Canceled
14397,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
14398,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled
14399,2,0,1,5,Meal Plan 1,0,Room_Type 1,5,2017,8,10,Online,0,0,0,90.0,1,Not_Canceled
14400,2,0,0,2,Meal Plan 1,0,Room_Type 1,9,2017,9,11,Online,0,0,0,128.5,2,Not_Canceled
14401,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled
14402,2,2,2,2,Meal Plan 2,0,Room_Type 6,15,2018,6,19,Online,0,0,0,278.0,2,Not_Canceled
14403,2,0,1,5,Not Selected,0,Room_Type 1,20,2017,9,21,Online,0,0,0,140.33,2,Not_Canceled
14404,2,0,0,4,Meal Plan 1,0,Room_Type 1,38,2018,3,8,Online,0,0,0,81.9,1,Canceled
14405,2,0,1,4,Meal Plan 1,0,Room_Type 1,117,2018,8,24,Offline,0,0,0,72.25,0,Canceled
14406,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,9,3,Online,0,0,0,155.0,0,Not_Canceled
14407,2,0,2,5,Not Selected,0,Room_Type 1,93,2018,7,12,Online,0,0,0,71.4,1,Not_Canceled
14408,1,0,0,1,Not Selected,0,Room_Type 1,8,2018,4,5,Online,0,0,0,89.0,1,Not_Canceled
14409,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
14410,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled
14411,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2017,11,23,Corporate,1,0,2,65.0,0,Not_Canceled
14412,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,110.0,0,Canceled
14413,3,0,2,3,Meal Plan 1,0,Room_Type 1,192,2018,8,26,Offline,0,0,0,96.9,1,Not_Canceled
14414,3,1,0,3,Meal Plan 1,0,Room_Type 6,38,2018,8,31,Online,0,0,0,199.3,1,Not_Canceled
14415,2,0,2,3,Meal Plan 2,1,Room_Type 1,152,2018,8,6,Online,0,0,0,149.25,1,Canceled
14416,1,0,2,5,Meal Plan 1,0,Room_Type 1,17,2018,2,6,Online,0,0,0,68.0,1,Canceled
14417,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,12,18,Online,0,0,0,88.0,1,Not_Canceled
14418,2,2,0,4,Meal Plan 1,0,Room_Type 6,9,2018,5,11,Online,0,0,0,221.0,0,Canceled
14419,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,80.0,0,Canceled
14420,2,0,2,3,Meal Plan 1,0,Room_Type 1,39,2018,3,10,Online,0,0,0,81.9,1,Canceled
14421,2,0,1,1,Not Selected,0,Room_Type 1,37,2018,4,23,Online,0,0,0,94.5,0,Not_Canceled
14422,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,10,6,Complementary,1,0,31,0.0,4,Not_Canceled
14423,1,0,1,2,Meal Plan 1,0,Room_Type 1,50,2018,1,29,Online,0,0,0,72.9,0,Canceled
14424,2,0,0,4,Meal Plan 1,0,Room_Type 1,133,2018,8,9,Online,0,0,0,114.3,0,Canceled
14425,2,0,0,1,Not Selected,0,Room_Type 1,41,2018,10,27,Online,0,0,0,109.0,2,Not_Canceled
14426,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,1,7,Corporate,1,0,1,65.0,1,Not_Canceled
14427,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72.0,0,Not_Canceled
14428,2,0,1,2,Meal Plan 1,0,Room_Type 1,100,2018,3,25,Offline,0,0,0,38.67,0,Not_Canceled
14429,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
14430,2,0,1,2,Meal Plan 1,0,Room_Type 1,106,2018,10,7,Online,0,0,0,118.8,1,Canceled
14431,2,0,0,5,Meal Plan 2,0,Room_Type 1,230,2018,9,6,Offline,0,0,0,137.0,0,Canceled
14432,2,0,0,5,Meal Plan 1,0,Room_Type 4,50,2018,10,18,Online,0,0,0,124.0,1,Not_Canceled
14433,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2018,11,18,Online,0,0,0,93.6,0,Canceled
14434,2,0,2,1,Meal Plan 1,0,Room_Type 1,63,2018,3,5,Online,0,0,0,80.3,0,Not_Canceled
14435,2,0,2,3,Meal Plan 1,0,Room_Type 1,61,2018,3,3,Online,0,0,0,79.36,1,Not_Canceled
14436,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75.0,0,Canceled
14437,2,0,0,2,Not Selected,0,Room_Type 1,37,2018,10,27,Online,0,0,0,109.0,1,Not_Canceled
14438,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100.0,0,Canceled
14439,2,0,0,4,Meal Plan 1,0,Room_Type 4,72,2018,3,8,Online,0,0,0,82.45,1,Canceled
14440,2,0,0,2,Not Selected,0,Room_Type 1,8,2018,8,16,Online,0,0,0,133.0,1,Not_Canceled
14441,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65.0,0,Canceled
14442,2,0,0,2,Not Selected,0,Room_Type 1,5,2018,5,31,Online,0,0,0,119.0,0,Not_Canceled
14443,2,0,2,1,Meal Plan 1,0,Room_Type 1,79,2018,4,16,Online,0,0,0,96.3,1,Not_Canceled
14444,2,0,1,3,Meal Plan 1,0,Room_Type 1,166,2018,7,7,Online,0,0,0,96.79,1,Canceled
14445,2,0,0,3,Meal Plan 1,0,Room_Type 1,93,2017,12,30,Online,0,0,0,118.19,0,Not_Canceled
14446,2,1,2,2,Meal Plan 1,0,Room_Type 1,182,2018,7,30,Online,0,0,0,114.75,0,Canceled
14447,2,0,1,3,Meal Plan 1,0,Room_Type 1,39,2018,11,7,Online,0,0,0,174.25,2,Not_Canceled
14448,2,0,0,2,Meal Plan 1,0,Room_Type 1,36,2018,3,29,Offline,0,0,0,67.32,1,Not_Canceled
14449,2,0,2,3,Meal Plan 1,0,Room_Type 1,96,2018,4,8,Online,0,0,0,87.55,1,Not_Canceled
14450,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,7,6,Online,0,0,0,139.0,1,Not_Canceled
14451,2,0,0,1,Not Selected,0,Room_Type 1,17,2018,3,11,Online,0,0,0,97.0,0,Canceled
14452,2,0,2,2,Meal Plan 1,0,Room_Type 1,129,2018,5,13,Offline,0,0,0,80.75,0,Not_Canceled
14453,3,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,2,16,Online,0,0,0,127.0,3,Not_Canceled
14454,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2017,11,30,Corporate,0,0,0,65.0,0,Not_Canceled
14455,1,0,2,8,Meal Plan 1,0,Room_Type 1,66,2017,11,12,Online,0,0,0,46.63,0,Not_Canceled
14456,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2018,6,16,Offline,0,0,0,116.45,0,Not_Canceled
14457,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled
14458,2,0,2,1,Meal Plan 1,0,Room_Type 1,30,2018,2,28,Offline,0,0,0,72.0,1,Not_Canceled
14459,2,0,2,2,Meal Plan 1,0,Room_Type 1,258,2018,10,29,Online,0,0,0,88.83,2,Not_Canceled
14460,2,0,2,2,Meal Plan 1,0,Room_Type 1,113,2018,7,15,Offline,0,0,0,72.25,0,Not_Canceled
14461,2,0,0,1,Not Selected,0,Room_Type 1,42,2018,11,2,Online,0,0,0,88.0,2,Not_Canceled
14462,2,1,0,3,Meal Plan 1,0,Room_Type 1,188,2018,8,30,Online,0,0,0,116.7,0,Canceled
14463,0,2,0,2,Meal Plan 1,0,Room_Type 2,187,2018,7,7,Online,0,0,0,86.5,1,Canceled
14464,1,0,0,0,Not Selected,0,Room_Type 1,1,2018,10,1,Online,0,0,0,0.0,0,Not_Canceled
14465,2,0,2,1,Meal Plan 1,0,Room_Type 1,166,2018,7,30,Offline,0,0,0,72.25,0,Not_Canceled
14466,2,1,0,1,Meal Plan 1,0,Room_Type 1,34,2018,7,29,Online,0,0,0,152.1,0,Not_Canceled
14467,2,0,1,3,Not Selected,0,Room_Type 1,199,2018,5,2,Online,0,0,0,95.4,1,Canceled
14468,2,0,2,2,Meal Plan 1,0,Room_Type 5,41,2018,9,4,Offline,0,0,0,139.95,0,Not_Canceled
14469,2,2,1,3,Meal Plan 1,0,Room_Type 6,28,2018,9,22,Online,0,0,0,220.53,1,Not_Canceled
14470,2,1,1,2,Meal Plan 1,0,Room_Type 6,130,2018,10,31,Online,0,0,0,153.3,1,Not_Canceled
14471,2,0,0,2,Meal Plan 1,0,Room_Type 1,38,2018,1,22,Online,0,0,0,79.4,1,Not_Canceled
14472,2,0,1,4,Not Selected,0,Room_Type 1,171,2018,7,11,Online,0,0,0,80.75,0,Canceled
14473,2,1,1,1,Meal Plan 1,0,Room_Type 1,98,2018,7,16,Online,0,0,0,121.5,2,Not_Canceled
14474,2,0,2,2,Not Selected,0,Room_Type 1,110,2018,11,12,Online,0,0,0,78.1,1,Not_Canceled
14475,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2017,9,28,Corporate,0,0,0,65.0,0,Not_Canceled
14476,1,0,2,0,Not Selected,0,Room_Type 1,9,2018,10,30,Online,0,0,0,80.47,1,Not_Canceled
14477,1,0,0,4,Meal Plan 1,0,Room_Type 5,13,2018,2,3,Corporate,0,0,0,86.0,0,Not_Canceled
14478,1,0,2,2,Meal Plan 1,0,Room_Type 1,157,2018,11,6,Online,0,0,0,117.68,1,Canceled
14479,2,0,0,2,Not Selected,0,Room_Type 1,23,2018,10,20,Online,0,0,0,119.0,1,Canceled
14480,2,0,2,1,Meal Plan 1,0,Room_Type 2,3,2017,8,9,Offline,0,0,0,65.0,2,Not_Canceled
14481,2,2,1,3,Meal Plan 1,0,Room_Type 6,88,2018,4,28,Online,0,0,0,180.63,0,Canceled
14482,2,0,1,3,Meal Plan 1,0,Room_Type 4,40,2017,11,2,Offline,0,0,0,60.0,0,Not_Canceled
14483,2,0,2,7,Meal Plan 1,0,Room_Type 1,267,2018,12,23,Online,0,0,0,77.73,0,Canceled
14484,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled
14485,3,0,1,4,Meal Plan 1,0,Room_Type 4,112,2018,8,22,Online,0,0,0,150.3,0,Canceled
14486,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Offline,0,0,0,70.0,0,Canceled
14487,2,1,0,1,Meal Plan 1,0,Room_Type 1,47,2018,7,5,Online,0,0,0,134.1,0,Canceled
14488,2,0,1,2,Not Selected,0,Room_Type 1,20,2018,12,5,Online,0,0,0,88.0,1,Not_Canceled
14489,2,0,0,4,Meal Plan 1,0,Room_Type 4,50,2017,11,10,Offline,0,0,0,69.0,0,Not_Canceled
14490,2,0,2,2,Not Selected,0,Room_Type 1,68,2018,3,13,Online,0,0,0,63.75,1,Not_Canceled
14491,1,0,0,2,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Online,0,0,0,0.0,0,Not_Canceled
14492,2,0,4,5,Meal Plan 1,0,Room_Type 4,129,2018,5,22,Online,0,0,0,114.75,3,Not_Canceled
14493,2,0,0,4,Meal Plan 1,0,Room_Type 4,66,2018,4,19,Online,0,0,0,112.2,0,Not_Canceled
14494,2,0,0,4,Meal Plan 1,0,Room_Type 1,8,2017,9,9,Offline,0,0,0,54.75,0,Not_Canceled
14495,2,0,2,1,Meal Plan 1,0,Room_Type 1,12,2017,9,12,Online,0,0,0,95.48,1,Not_Canceled
14496,2,0,1,4,Meal Plan 1,0,Room_Type 4,31,2017,10,19,Offline,0,0,0,84.0,0,Not_Canceled
14497,2,0,0,1,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,65.0,1,Not_Canceled
14498,2,0,2,2,Meal Plan 1,0,Room_Type 1,229,2018,10,22,Online,0,0,0,89.25,0,Canceled
14499,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,12,9,Corporate,1,0,1,65.0,0,Not_Canceled
14500,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Canceled
14501,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
14502,2,1,1,2,Meal Plan 1,0,Room_Type 1,61,2018,12,2,Online,0,0,0,109.8,1,Not_Canceled
14503,2,0,1,1,Meal Plan 1,1,Room_Type 1,134,2018,7,4,Online,0,0,0,109.8,0,Not_Canceled
14504,3,0,1,2,Meal Plan 1,0,Room_Type 1,106,2018,6,17,Online,0,0,0,159.3,0,Canceled
14505,3,0,1,1,Meal Plan 1,0,Room_Type 4,66,2018,6,4,Online,0,0,0,154.8,0,Canceled
14506,2,0,2,1,Meal Plan 1,0,Room_Type 1,82,2018,3,26,Offline,0,0,0,65.0,0,Not_Canceled
14507,2,0,2,4,Meal Plan 1,0,Room_Type 1,122,2018,5,4,Online,0,0,0,99.45,0,Canceled
14508,1,0,0,2,Not Selected,0,Room_Type 1,5,2018,1,15,Online,0,0,0,63.1,0,Not_Canceled
14509,2,2,2,2,Meal Plan 1,0,Room_Type 2,195,2018,7,10,Online,0,0,0,81.81,1,Not_Canceled
14510,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,2018,10,3,Offline,0,0,0,85.5,0,Not_Canceled
14511,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled
14512,1,0,0,3,Meal Plan 1,0,Room_Type 1,198,2018,10,18,Online,0,0,0,90.9,0,Canceled
14513,2,0,2,3,Meal Plan 1,0,Room_Type 1,88,2018,4,29,Online,0,0,0,119.85,1,Canceled
14514,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled
