,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
4980,2,0,0,3,3,0,0,130,2018,6,2,4,0,0,0,116.1,0,0
4981,2,0,1,2,0,0,0,4,2018,3,11,4,0,0,0,109.0,2,1
4982,2,0,2,3,0,0,3,48,2018,4,1,4,0,0,0,131.4,0,0
4983,2,0,0,2,0,1,0,166,2018,9,30,4,0,0,0,99.78,1,1
4984,2,0,0,2,0,0,0,37,2018,11,17,4,0,0,0,104.0,2,1
4985,2,0,2,1,0,0,0,277,2018,11,13,4,0,0,0,60.29,4,1
4986,1,1,0,3,0,0,3,103,2018,10,26,4,0,0,0,123.3,0,1
4987,2,0,1,2,0,0,3,94,2018,4,15,4,0,0,0,81.08,1,1
4988,2,0,0,1,3,0,0,1,2018,4,16,4,0,0,0,89.0,1,1
4989,2,0,0,2,1,0,0,265,2018,6,24,4,0,0,0,115.0,1,0
4990,2,0,0,3,0,0,5,3,2018,10,6,4,0,0,0,175.56,1,1
4991,2,0,0,3,3,0,0,26,2018,3,3,4,0,0,0,67.87,0,1
4992,2,0,0,2,0,0,0,53,2018,5,18,4,0,0,0,126.9,0,0
4993,1,0,2,2,0,0,0,202,2018,11,6,2,1,3,6,40.0,1,1
4994,2,0,2,2,0,0,3,21,2018,9,2,4,0,0,0,141.0,1,0
4995,2,0,0,2,0,1,0,33,2018,3,24,4,0,0,0,135.9,0,1
4996,2,0,0,1,0,0,6,0,2018,3,9,1,1,3,14,0.0,1,1
4997,2,0,0,1,3,0,0,73,2018,9,15,2,0,0,0,100.0,1,0
4998,2,0,1,2,3,0,0,40,2018,3,7,4,0,0,0,73.1,1,1
4999,1,0,0,2,3,0,0,8,2018,6,14,4,0,0,0,76.08,0,1
5000,2,0,2,3,0,0,0,25,2017,11,22,3,0,0,0,65.0,0,1
5001,2,0,0,2,0,0,0,59,2017,10,29,3,0,0,0,85.0,0,1
5002,2,0,0,2,3,0,0,31,2018,9,8,4,0,0,0,112.59,2,1
5003,2,0,1,1,0,0,0,10,2018,8,13,4,0,0,0,156.0,2,1
5004,2,0,1,3,0,0,0,210,2017,10,8,3,0,0,0,72.75,0,1
5005,2,1,0,1,0,0,0,12,2018,2,6,4,0,0,0,109.0,0,0
5006,1,0,0,5,0,0,0,10,2018,1,19,4,0,0,0,68.5,2,1
5007,2,0,0,2,0,0,0,37,2017,9,16,4,0,0,0,94.5,0,1
5008,2,0,1,2,0,0,0,133,2018,4,25,3,0,0,0,80.75,1,1
5009,2,0,1,2,0,0,0,102,2018,5,16,3,0,0,0,75.0,0,1
5010,2,0,0,1,3,0,0,12,2018,2,23,4,0,0,0,79.0,0,0
5011,1,0,1,2,0,0,0,180,2018,10,10,4,0,0,0,120.0,0,0
5012,2,0,0,2,0,0,0,86,2017,9,24,3,0,0,0,105.0,0,1
5013,1,0,0,1,0,0,0,2,2018,3,2,2,1,0,1,65.0,0,1
5014,2,0,0,2,0,0,3,82,2018,10,26,4,0,0,0,80.39,1,1
5015,2,0,1,1,1,0,4,96,2017,9,28,4,0,0,0,138.0,0,0
5016,2,0,2,0,3,0,0,34,2018,6,26,4,0,0,0,89.1,1,1
5017,2,0,0,4,0,0,3,42,2018,11,2,4,0,0,0,73.37,1,1
5018,2,0,0,3,0,0,3,12,2018,3,2,4,0,0,0,109.33,0,0
5019,2,0,1,2,1,0,0,315,2018,9,30,4,0,0,0,160.0,0,0
5020,1,0,0,1,0,0,0,0,2018,4,2,4,0,0,0,6.0,0,1
5021,2,0,1,4,3,0,3,56,2017,12,30,4,0,0,0,105.75,2,1
5022,2,0,2,2,0,0,0,14,2017,12,26,4,0,0,0,99.5,0,1
5023,2,0,0,1,0,0,0,159,2018,2,13,3,0,0,0,70.0,0,1
5024,1,0,0,1,0,0,3,3,2018,11,10,0,0,0,0,95.0,0,1
5025,1,0,0,3,0,0,0,64,2018,5,17,2,0,0,0,130.0,0,1
5026,2,0,2,1,1,0,0,131,2017,8,15,4,0,0,0,94.5,0,0
5027,3,0,2,2,0,0,3,212,2018,10,9,4,0,0,0,103.84,1,0
5028,2,0,0,4,1,0,0,100,2018,9,28,3,0,0,0,140.0,1,1
5029,2,0,0,4,3,0,0,164,2018,8,3,4,0,0,0,89.25,1,1
5030,2,0,0,1,3,1,0,1,2018,4,16,4,0,0,0,89.0,1,1
5031,3,0,0,3,0,0,3,176,2018,8,9,4,0,0,0,137.7,2,0
5032,2,2,2,5,0,0,5,237,2018,12,28,4,0,0,0,148.26,0,1
5033,2,0,2,2,0,0,0,95,2017,12,4,4,0,0,0,72.25,2,1
5034,2,0,0,1,0,0,0,236,2017,10,3,4,0,0,0,89.25,0,0
5035,2,0,2,5,3,0,0,109,2018,12,20,4,0,0,0,74.8,1,1
5036,2,0,1,0,0,0,3,131,2018,12,26,4,0,0,0,103.5,0,0
5037,2,0,2,2,0,0,0,226,2018,10,29,3,0,0,0,70.0,1,1
5038,2,0,0,3,3,0,0,0,2018,7,5,4,0,0,0,110.46,1,1
5039,2,2,0,2,0,0,5,34,2018,3,18,4,0,0,0,162.45,0,0
5040,1,0,0,2,0,0,0,164,2017,10,2,3,0,0,0,100.0,0,1
5041,3,0,2,5,0,0,0,196,2018,9,12,4,0,0,0,105.4,0,0
5042,2,0,0,2,0,0,0,35,2017,9,18,4,0,0,0,145.35,1,1
5043,2,0,2,3,0,0,3,68,2018,5,21,4,0,0,0,132.6,0,0
5044,2,0,2,1,0,0,0,145,2018,1,3,3,0,0,0,65.0,0,1
5045,2,1,0,2,0,0,3,70,2018,9,15,4,0,0,0,166.9,0,0
5046,2,0,2,3,0,0,3,96,2018,5,12,4,0,0,0,132.6,1,0
5047,1,0,0,1,0,0,0,27,2018,10,12,2,0,0,0,65.0,0,1
5048,2,0,0,1,3,0,0,5,2018,6,2,4,0,0,0,119.0,0,1
5049,1,0,1,1,1,0,0,88,2017,10,5,3,0,0,0,90.6,0,1
5050,1,0,2,2,0,0,0,162,2018,10,14,4,0,0,0,115.0,0,0
5051,2,0,0,0,3,0,0,10,2018,1,17,4,0,0,0,0.0,1,1
5052,2,0,2,4,0,0,0,102,2017,12,19,4,0,0,0,72.25,1,0
5053,1,0,1,2,0,0,0,180,2018,10,10,4,0,0,0,120.0,0,0
5054,2,0,2,2,0,0,0,34,2018,7,9,4,0,0,0,135.9,1,1
5055,1,0,1,2,0,0,0,180,2018,10,10,4,0,0,0,120.0,0,0
5056,2,0,1,3,0,0,0,55,2018,1,25,4,0,0,0,58.94,1,1
5057,2,0,0,1,0,0,0,39,2018,12,27,3,0,0,0,65.0,1,1
5058,2,0,2,0,0,0,0,4,2018,2,7,3,0,0,0,87.0,0,1
5059,2,0,1,4,0,0,0,85,2018,2,3,4,0,0,0,71.0,0,1
5060,2,0,1,3,0,0,3,77,2018,7,7,4,0,0,0,129.6,0,0
5061,2,0,0,3,0,0,0,183,2018,9,8,4,0,0,0,110.0,0,0
5062,2,0,0,3,0,0,0,30,2018,8,31,4,0,0,0,120.53,2,1
5063,2,1,0,2,1,0,0,49,2018,6,22,4,0,0,0,160.65,0,0
5064,2,0,0,3,0,0,3,65,2018,9,7,4,0,0,0,136.8,0,0
5065,2,1,0,2,0,0,0,6,2018,3,11,4,0,0,0,127.0,0,0
5066,2,0,1,1,0,0,0,115,2018,5,16,4,0,0,0,114.3,1,1
5067,2,0,0,3,0,0,0,114,2018,3,23,3,0,0,0,40.67,0,1
5068,2,0,1,2,0,0,0,84,2018,4,1,4,0,0,0,87.3,1,1
5069,1,0,2,2,0,0,0,95,2018,7,15,3,0,0,0,79.56,0,1
5070,2,0,1,2,0,0,0,36,2018,8,29,4,0,0,0,86.63,2,1
5071,2,0,1,3,0,0,3,27,2018,12,8,4,0,0,0,96.9,2,1
5072,2,1,0,2,0,0,0,2,2017,8,28,4,0,0,0,123.5,3,1
5073,2,0,1,3,0,0,0,11,2017,8,24,4,0,0,0,90.0,2,1
5074,2,1,0,1,1,0,0,32,2018,4,27,4,0,0,0,165.15,0,1
5075,2,0,2,1,0,0,0,38,2017,12,13,4,0,0,0,87.0,2,1
5076,2,0,0,2,1,0,0,102,2017,10,16,3,0,0,0,109.0,0,1
5077,2,0,0,2,0,1,0,1,2018,5,6,4,0,0,0,158.0,0,1
5078,2,0,2,3,0,0,0,54,2017,10,3,4,0,0,0,74.15,2,1
5079,2,0,2,8,3,0,0,24,2018,12,15,4,0,0,0,74.8,1,1
5080,2,0,2,2,3,0,0,28,2018,5,22,4,0,0,0,103.55,0,0
5081,1,0,0,2,0,0,0,164,2017,10,2,3,0,0,0,100.0,0,1
5082,2,0,0,1,3,0,0,159,2018,8,26,4,0,0,0,85.5,0,0
5083,2,0,1,3,0,0,0,113,2018,6,30,4,0,0,0,85.0,0,0
5084,2,0,2,2,0,0,0,119,2018,8,13,4,0,0,0,88.73,1,1
5085,3,0,0,1,0,0,3,65,2018,12,3,4,0,0,0,126.0,1,1
5086,2,0,2,1,1,0,0,5,2017,8,15,3,0,0,0,94.5,0,1
5087,2,0,0,1,0,0,0,92,2018,11,11,3,0,0,0,90.0,0,1
5088,2,0,1,2,0,0,0,193,2018,6,20,4,0,0,0,120.0,0,0
5089,3,0,1,3,0,0,3,237,2018,10,13,4,0,0,0,134.73,0,0
5090,2,0,1,1,0,0,3,10,2018,4,23,4,0,0,0,146.0,1,0
5091,2,0,0,1,0,0,0,0,2018,5,26,4,0,0,0,161.0,0,0
5092,1,0,0,4,0,0,0,92,2017,10,7,3,0,0,0,65.0,0,1
5093,1,0,0,4,0,0,0,6,2017,10,6,4,0,0,0,148.5,1,1
5094,2,0,0,3,0,1,3,4,2018,1,26,4,0,0,0,117.0,1,1
5095,2,0,0,3,0,0,0,304,2018,11,3,4,0,0,0,89.0,0,0
5096,2,0,2,4,0,0,3,71,2018,5,7,4,0,0,0,132.6,0,1
5097,2,0,0,2,0,0,0,317,2018,9,15,4,0,0,0,120.0,0,0
5098,2,0,1,3,3,0,0,7,2018,6,20,3,0,0,0,72.25,0,1
5099,2,0,0,4,0,0,0,26,2018,11,16,4,0,0,0,88.4,1,1
5100,2,0,0,3,1,0,0,71,2018,5,10,3,0,0,0,126.0,1,1
5101,2,0,1,2,0,0,3,24,2018,1,29,4,0,0,0,87.3,1,1
5102,2,0,0,4,0,0,3,39,2018,9,27,4,0,0,0,128.99,1,0
5103,2,0,2,3,0,0,0,98,2018,6,5,4,0,0,0,90.97,3,1
5104,2,0,0,1,3,0,0,0,2018,10,20,4,1,0,4,150.0,2,1
5105,2,0,1,2,0,0,0,273,2018,5,13,4,0,0,0,95.0,0,0
5106,3,0,0,1,0,0,3,19,2018,4,27,4,0,0,0,167.0,0,0
5107,2,0,0,2,0,0,0,56,2018,6,21,4,0,0,0,99.9,0,0
5108,2,0,0,2,3,0,0,81,2018,12,2,4,0,0,0,59.84,0,1
5109,2,0,0,4,0,0,3,77,2018,7,26,4,0,0,0,118.8,2,1
5110,2,0,0,3,0,0,0,37,2018,10,13,3,0,0,0,105.0,0,1
5111,3,0,2,1,0,0,0,83,2018,7,24,3,0,0,0,96.9,1,1
5112,2,0,2,1,0,0,0,280,2018,12,31,4,0,0,0,86.7,0,0
5113,1,0,0,2,0,0,0,172,2018,6,24,4,0,0,0,95.0,0,0
5114,2,0,1,2,3,0,0,19,2018,11,18,4,0,0,0,88.0,2,1
5115,2,0,0,3,0,0,0,146,2017,12,29,3,0,0,0,75.0,0,1
5116,2,0,2,0,0,0,0,11,2017,12,6,4,0,0,0,94.6,1,1
5117,2,0,0,2,0,0,0,86,2017,9,9,2,0,0,0,100.0,0,1
5118,2,0,0,1,0,0,3,10,2017,12,11,4,0,0,0,97.0,0,1
5119,2,0,2,2,1,0,0,94,2018,8,14,4,0,0,0,152.1,0,0
5120,2,0,1,3,0,0,0,322,2018,5,19,4,0,0,0,80.0,0,0
5121,2,0,1,2,0,0,3,38,2018,5,13,4,0,0,0,140.4,0,0
5122,1,0,0,3,0,0,3,73,2018,6,16,4,0,0,0,115.04,1,1
5123,2,0,2,7,3,0,0,4,2017,12,31,4,0,0,0,90.78,2,1
5124,2,0,0,1,3,0,0,74,2018,4,8,4,0,0,0,85.5,0,0
5125,1,0,0,4,0,0,6,13,2018,2,3,2,0,0,0,102.0,0,1
5126,3,0,0,2,0,0,3,44,2018,7,1,4,0,0,0,150.3,0,0
5127,3,0,2,1,0,0,0,144,2018,7,23,4,0,0,0,137.7,0,0
5128,2,0,1,3,0,0,0,240,2018,10,27,4,0,0,0,90.95,2,1
5129,2,0,2,2,3,0,0,126,2018,5,22,4,0,0,0,89.25,0,0
5130,2,0,1,5,0,0,0,109,2018,12,6,4,0,0,0,88.4,3,1
5131,2,0,1,5,0,0,0,41,2018,12,27,3,0,0,0,70.0,1,1
5132,2,0,0,1,3,0,0,77,2018,5,7,4,0,0,0,125.1,1,1
5133,2,0,0,3,0,0,0,130,2018,7,27,4,0,0,0,105.3,0,1
5134,2,0,1,0,0,0,0,14,2018,6,26,4,0,0,0,101.0,1,1
5135,2,0,0,4,3,0,0,134,2018,7,13,4,0,0,0,89.25,0,1
5136,2,0,0,4,0,0,0,15,2017,11,10,4,0,0,0,90.95,0,1
5137,2,0,1,2,0,0,0,243,2018,9,9,4,0,0,0,106.2,2,0
5138,2,0,1,4,0,0,0,148,2017,12,30,3,0,0,0,67.0,0,1
5139,2,0,1,2,0,0,0,80,2018,9,19,3,0,0,0,144.0,0,1
5140,2,0,0,1,0,0,1,254,2018,7,9,4,0,0,0,100.7,1,0
5141,2,0,2,5,3,0,0,120,2018,11,27,4,0,0,0,74.8,0,0
5142,1,0,1,1,3,0,0,4,2018,4,16,4,0,0,0,104.0,0,1
5143,2,0,1,0,0,0,0,18,2018,12,11,3,0,0,0,80.0,0,1
5144,2,0,0,2,0,0,0,211,2018,5,20,4,0,0,0,100.0,0,0
5145,2,0,1,2,0,0,1,130,2018,3,25,4,0,0,0,102.58,1,1
5146,2,0,0,3,0,0,0,92,2017,11,26,4,0,0,0,72.25,1,0
5147,1,0,2,1,0,1,0,18,2018,12,11,2,1,0,3,67.0,0,1
5148,2,0,0,3,0,0,0,213,2018,6,7,4,0,0,0,130.0,0,0
5149,2,0,2,0,1,0,0,61,2017,10,4,4,0,0,0,35.2,0,0
5150,1,0,1,2,0,0,0,91,2018,9,30,3,0,0,0,75.0,0,1
5151,2,0,1,2,3,0,0,27,2018,10,17,4,0,0,0,119.0,0,0
5152,1,0,2,2,0,0,3,1,2018,6,11,4,0,0,0,131.0,1,1
5153,2,0,0,3,3,0,0,27,2018,3,22,4,0,0,0,129.0,0,0
5154,2,0,1,2,0,0,0,7,2018,6,3,4,0,0,0,134.33,1,1
5155,2,0,0,2,1,0,0,239,2018,6,15,4,0,0,0,112.2,0,0
5156,2,0,0,3,0,0,3,122,2018,6,30,3,0,0,0,97.0,2,1
5157,2,0,0,3,0,0,0,304,2018,11,3,4,0,0,0,89.0,0,0
5158,2,0,1,2,0,0,0,6,2018,10,3,4,0,0,0,117.04,1,1
5159,2,0,1,2,3,0,0,20,2018,6,13,4,0,0,0,109.0,1,1
5160,1,0,0,2,0,0,0,4,2017,12,8,2,0,0,0,65.0,0,1
5161,2,0,1,2,0,0,0,105,2017,8,10,4,0,0,0,76.5,1,1
5162,2,0,1,2,3,0,0,12,2018,5,23,4,0,0,0,119.0,1,1
5163,2,2,1,1,0,0,6,18,2018,10,22,4,0,0,0,300.0,4,1
5164,1,0,0,2,0,0,3,31,2018,3,24,4,0,0,0,144.9,0,0
5165,2,0,1,1,0,0,3,7,2018,11,7,4,0,0,0,215.0,1,1
5166,3,0,0,3,0,0,3,3,2018,12,1,4,0,0,0,156.33,2,1
5167,2,0,2,1,0,0,0,75,2018,6,25,3,0,0,0,80.75,0,1
5168,2,0,2,1,0,0,0,154,2018,7,10,4,0,0,0,111.3,1,0
5169,2,0,0,3,0,0,0,98,2017,12,29,3,0,0,0,59.5,2,1
5170,2,1,0,4,3,0,0,3,2018,10,26,4,0,0,0,109.1,2,1
5171,2,2,0,2,0,0,5,52,2018,12,2,4,0,0,0,156.6,1,1
5172,2,0,2,5,0,0,0,107,2018,12,31,3,0,0,0,103.57,0,1
5173,2,0,1,1,0,0,5,20,2018,12,31,4,0,0,0,208.0,1,1
5174,2,0,2,0,0,0,0,5,2017,9,20,2,1,1,0,100.0,0,1
5175,1,0,1,3,0,0,0,58,2018,5,12,4,0,0,0,109.65,0,0
5176,3,0,2,1,0,0,3,103,2018,8,7,4,0,0,0,150.3,1,1
5177,2,0,2,5,0,0,0,33,2017,11,7,3,0,0,0,41.43,0,1
5178,1,0,2,4,0,0,0,69,2018,6,12,4,0,0,0,120.0,0,0
5179,3,2,0,2,0,0,1,137,2018,8,30,4,0,0,0,93.7,1,1
5180,2,0,2,2,0,0,0,22,2017,11,6,3,0,0,0,43.5,0,1
5181,2,0,0,3,0,0,0,308,2018,11,23,4,0,0,0,78.3,1,0
5182,2,0,0,4,0,0,0,77,2018,4,13,4,0,0,0,90.95,0,1
5183,1,0,0,3,0,0,0,104,2018,5,4,4,0,0,0,110.1,0,1
5184,1,0,1,0,0,0,3,2,2018,10,30,0,0,0,0,110.0,0,1
5185,1,0,1,0,0,0,0,12,2018,10,9,2,1,0,1,65.0,0,1
5186,1,0,0,2,0,0,0,164,2017,10,2,3,0,0,0,100.0,0,1
5187,2,0,0,3,0,0,0,3,2017,12,17,3,0,0,0,58.0,0,1
5188,1,0,1,2,0,0,0,4,2018,10,10,2,0,0,0,159.0,0,1
5189,1,0,0,1,0,0,0,14,2018,4,29,3,0,0,0,57.5,0,1
5190,2,1,1,2,1,1,0,43,2018,8,15,4,0,0,0,203.85,1,1
5191,1,0,0,1,0,0,0,1,2018,7,20,3,0,0,0,93.0,0,1
5192,1,0,1,2,0,0,0,24,2018,6,6,4,0,0,0,120.0,0,0
5193,2,0,0,1,0,0,4,181,2018,10,11,4,0,0,0,250.0,0,0
5194,2,0,0,2,0,0,0,62,2018,8,10,4,0,0,0,135.9,2,1
5195,2,0,1,1,0,0,0,103,2018,6,27,3,0,0,0,80.75,2,1
5196,2,0,1,2,0,0,0,290,2018,6,17,4,0,0,0,72.0,0,0
5197,1,0,2,2,0,0,0,39,2018,11,27,2,0,0,0,65.0,0,1
5198,1,0,0,2,0,0,3,19,2018,1,26,4,0,0,0,78.6,1,1
5199,2,0,2,3,0,0,0,67,2017,12,27,4,0,0,0,103.14,1,1
5200,2,0,2,2,0,0,0,78,2018,2,20,3,0,0,0,60.0,1,1
5201,2,0,0,1,3,0,0,21,2018,9,29,4,0,0,0,99.33,1,1
5202,2,0,1,2,0,0,0,56,2018,5,30,4,0,0,0,126.9,1,1
5203,2,0,0,4,1,0,0,261,2018,11,15,4,0,0,0,106.25,0,0
5204,2,0,0,4,3,0,0,23,2018,8,31,4,0,0,0,110.0,2,1
5205,2,0,2,0,0,0,0,0,2018,9,11,4,0,0,0,155.0,1,1
5206,2,0,0,3,3,0,0,44,2018,11,22,4,0,0,0,82.13,0,0
5207,2,0,0,1,3,0,0,4,2018,8,2,3,0,0,0,87.2,0,1
5208,1,0,0,1,0,0,0,21,2018,2,25,2,0,0,0,66.0,0,0
5209,1,0,0,2,0,0,0,164,2017,10,2,3,0,0,0,100.0,0,1
5210,2,0,1,2,0,0,3,168,2018,7,18,4,0,0,0,112.8,1,0
5211,2,0,0,1,0,0,0,443,2018,4,29,4,0,0,0,65.0,0,0
5212,2,2,0,3,0,0,5,27,2018,9,20,4,0,0,0,212.1,1,0
5213,2,1,0,1,0,0,0,155,2018,9,8,4,0,0,0,143.1,2,0
5214,1,0,0,2,0,1,0,12,2018,2,16,2,1,0,4,67.0,1,1
5215,2,0,1,2,0,0,3,154,2018,5,20,3,0,0,0,90.95,0,1
5216,2,0,1,4,0,0,0,49,2018,3,9,4,0,0,0,73.95,1,1
5217,2,0,0,3,0,0,0,279,2018,10,12,4,0,0,0,110.0,0,0
5218,2,0,2,0,0,0,3,29,2018,9,4,4,0,0,0,130.15,1,0
5219,1,0,0,1,0,0,0,14,2018,11,3,4,0,0,0,112.0,1,0
5220,1,0,0,1,0,0,0,53,2018,10,14,3,0,0,0,120.0,0,1
5221,1,0,3,7,0,0,0,0,2017,11,30,4,1,0,1,69.0,1,1
5222,1,0,0,4,0,0,3,33,2018,10,5,4,0,0,0,157.5,1,0
5223,2,0,0,4,1,0,3,36,2018,11,15,4,0,0,0,99.48,1,0
5224,2,0,0,2,1,0,0,102,2017,10,16,3,0,0,0,109.0,0,1
5225,2,0,1,2,0,0,3,10,2017,10,2,4,0,0,0,186.67,2,1
5226,2,0,2,3,0,0,0,192,2017,9,25,4,0,0,0,19.15,0,0
5227,2,0,1,3,0,0,0,47,2017,10,1,4,0,0,0,103.05,1,1
5228,2,0,1,3,0,0,3,61,2017,11,12,4,0,0,0,81.9,1,1
5229,2,0,0,1,0,0,3,53,2018,8,6,4,0,0,0,168.3,1,1
5230,2,0,0,4,1,0,0,296,2018,9,21,4,0,0,0,117.0,1,0
5231,1,0,1,0,0,0,0,88,2018,9,12,3,0,0,0,85.0,1,1
5232,1,0,2,3,0,0,0,78,2017,7,31,4,0,0,0,68.0,0,1
5233,1,0,0,3,0,0,0,37,2018,10,13,3,0,0,0,95.0,0,1
5234,2,0,2,2,3,0,0,73,2018,4,16,4,0,0,0,85.0,2,1
5235,3,0,2,5,0,0,0,231,2018,8,23,3,0,0,0,96.9,2,1
5236,1,0,0,2,0,0,0,188,2018,6,15,4,0,0,0,130.0,0,0
5237,2,0,2,1,0,0,0,15,2018,5,8,4,0,0,0,111.0,0,0
5238,2,0,0,3,0,0,0,144,2018,9,22,4,0,0,0,129.6,1,1
5239,2,0,1,1,0,0,0,143,2018,8,13,4,0,0,0,114.3,0,0
5240,2,0,0,1,0,0,0,20,2018,6,2,4,0,0,0,121.0,0,0
5241,2,0,0,2,0,0,3,7,2018,2,26,1,0,0,0,0.0,2,1
5242,2,0,0,1,3,0,0,9,2018,4,27,4,0,0,0,119.0,1,1
5243,2,0,1,3,1,0,3,21,2018,3,14,3,0,0,0,108.2,0,1
5244,2,0,0,2,1,0,0,74,2017,9,18,3,0,0,0,109.0,0,1
5245,3,0,1,1,0,0,3,43,2018,7,18,4,0,0,0,168.3,2,1
5246,2,0,0,2,0,0,3,72,2018,10,26,4,0,0,0,104.4,0,1
5247,1,0,0,1,3,0,0,0,2018,2,24,4,0,0,0,85.0,0,1
5248,2,0,0,2,0,0,3,77,2018,4,6,4,0,0,0,105.3,1,1
5249,2,0,1,3,1,0,0,106,2018,11,21,4,0,0,0,117.3,2,0
5250,2,0,1,0,3,0,0,3,2017,9,21,4,0,0,0,133.0,1,1
5251,2,0,2,1,1,0,0,96,2017,7,11,3,0,0,0,94.5,0,1
5252,2,0,0,1,3,0,0,1,2018,7,21,3,0,0,0,80.0,0,1
5253,1,0,0,2,0,0,0,53,2018,10,5,4,0,0,0,113.4,2,1
5254,1,0,2,2,0,0,0,229,2018,10,22,4,0,0,0,80.75,0,0
5255,2,0,1,0,0,0,3,0,2018,1,3,4,0,0,0,97.0,0,1
5256,2,2,1,1,0,0,5,3,2017,8,24,4,0,0,0,156.0,0,1
5257,2,0,0,3,0,0,0,0,2018,8,10,4,0,0,0,130.9,1,1
5258,2,0,2,2,0,0,0,99,2018,10,8,4,0,0,0,118.0,1,1
5259,2,0,0,3,0,0,0,170,2018,8,18,4,0,0,0,108.3,1,0
5260,2,1,0,1,0,0,0,23,2018,3,18,4,0,0,0,109.0,2,1
5261,2,0,0,1,0,0,0,18,2018,4,13,2,0,0,0,129.0,0,1
5262,1,0,0,1,0,0,0,8,2018,7,20,4,0,0,0,105.0,1,1
5263,3,0,1,1,0,0,0,27,2018,9,26,4,0,0,0,140.2,0,0
5264,2,0,0,4,0,0,0,6,2017,9,2,4,0,0,0,114.5,2,1
5265,2,2,1,2,1,0,5,31,2018,9,2,4,0,0,0,233.1,1,1
5266,2,0,1,4,0,0,3,60,2018,9,12,4,0,0,0,168.3,4,1
5267,2,0,0,1,0,0,0,57,2017,10,22,4,0,0,0,94.5,1,1
5268,2,2,1,3,0,0,5,26,2017,9,24,4,0,0,0,231.0,1,0
5269,2,0,2,4,0,0,0,26,2017,9,19,4,0,0,0,119.87,1,0
5270,2,0,2,1,0,0,0,99,2018,12,31,3,0,0,0,141.67,3,1
5271,2,0,0,2,3,0,0,11,2018,9,2,4,0,0,0,124.0,1,1
5272,2,0,1,2,0,0,0,61,2018,5,13,4,0,0,0,121.5,2,1
5273,2,0,2,2,0,0,1,188,2018,9,4,4,0,0,0,112.01,1,0
5274,2,0,0,3,3,0,0,68,2018,10,18,4,0,0,0,108.0,2,1
5275,2,0,1,3,0,0,3,66,2018,9,8,4,0,0,0,149.4,0,0
5276,2,0,1,3,0,0,0,250,2018,9,26,4,0,0,0,95.0,0,0
5277,2,0,0,2,1,0,0,102,2017,10,16,3,0,0,0,109.0,0,1
5278,2,0,0,3,0,0,0,162,2017,9,17,3,0,0,0,70.0,0,1
5279,2,0,2,2,0,0,3,107,2018,11,6,4,0,0,0,117.28,0,1
5280,2,0,1,4,0,0,0,9,2017,8,31,4,0,0,0,109.0,2,1
5281,1,0,0,3,3,0,0,29,2018,8,31,4,0,0,0,92.4,0,0
5282,2,0,0,1,0,0,0,116,2018,9,23,4,0,0,0,135.9,2,1
5283,2,0,1,1,0,0,0,113,2018,9,24,4,0,0,0,135.9,0,0
5284,1,0,0,1,0,0,0,0,2018,10,25,1,1,0,4,0.0,1,1
5285,2,0,0,2,1,0,0,273,2017,7,17,4,0,0,0,109.0,0,0
5286,2,0,0,2,0,0,0,8,2017,8,26,4,0,0,0,90.0,2,1
5287,2,0,1,2,1,0,0,315,2018,9,30,4,0,0,0,160.0,0,0
5288,2,0,0,2,3,0,0,45,2018,8,31,4,0,0,0,108.0,1,1
5289,2,0,0,2,3,0,0,29,2018,9,9,4,0,0,0,132.05,0,0
5290,2,0,0,1,3,0,0,68,2018,3,15,4,0,0,0,67.5,0,0
5291,2,0,0,2,0,0,0,317,2018,9,15,4,0,0,0,120.0,0,0
5292,2,0,0,1,3,0,0,113,2018,10,13,4,0,0,0,108.0,1,0
5293,2,0,0,3,0,0,3,52,2017,11,19,3,0,0,0,60.0,0,1
5294,3,0,0,1,0,0,3,22,2018,5,21,4,0,0,0,177.0,2,1
5295,0,2,0,3,0,0,1,1,2018,2,25,4,0,0,0,71.0,0,1
5296,1,0,1,2,3,0,0,10,2018,10,3,4,0,0,0,135.0,3,1
5297,2,0,2,5,0,0,1,115,2018,9,29,4,0,0,0,114.36,1,1
5298,1,0,1,4,0,0,0,141,2018,7,6,4,0,0,0,107.95,0,1
5299,2,0,1,3,0,0,0,24,2017,9,10,4,0,0,0,108.08,1,1
5300,2,0,0,1,3,0,0,12,2017,8,22,4,0,0,0,81.0,0,1
5301,2,0,2,1,0,0,3,37,2018,9,10,4,0,0,0,149.4,2,1
5302,3,0,0,1,0,0,3,42,2018,7,8,4,0,0,0,150.3,0,0
5303,0,2,0,2,0,0,1,33,2018,1,6,4,0,0,0,6.0,1,1
5304,2,0,1,1,0,0,0,275,2018,6,4,4,0,0,0,62.8,0,0
5305,2,0,2,0,0,0,0,127,2018,7,10,4,0,0,0,114.3,1,1
5306,2,0,2,4,0,0,0,263,2018,9,29,4,0,0,0,100.3,0,0
5307,1,0,0,2,0,0,0,79,2018,6,24,3,0,0,0,95.0,0,1
5308,2,0,1,3,0,0,3,64,2018,4,18,4,0,0,0,110.08,0,0
